protein_id,class_id
8tj6_2_B_B_model1,51
5oy7_1_BA_H_model1,70
4u52_19_S_C7_model1,0
3j3y_1_HJ_6N_model1,8
6vz4_4_D_D_model10,56
7u47_3_N_N_model1,31
9ja0_1_B_B_model1,8
7ohp_7_G_E_model1,5
4u51_23_W_D1_model1,83
2mgk_1_A_A_model1,39
3j3q_1_AIA_1G_model1,8
5juu_21_U_U_model1,37
6r0c_3_C_C_model1,14
7nk4_3_C_C_model1,84
8pki_4_D_D_model1,34
7bwd_4_G_H_model1,56
3j3y_1_TV_es_model1,8
6pu1_1_A_A_model1,25
8kd4_5_F_R_model1,70
6msd_33_VA_t_model1,33
3j3y_1_IT_7O_model1,8
8r95_1_A_A_model1,15
6n8o_26_Z_c_model1,37
3j3q_1_LBA_M_model1,8
7sx8_1_B_B_model1,90
6x59_3_C_C_model1,14
6pwe_3_G_G_model1,14
2zsz_1_A_A_model1,19
5lf4_10_J_J_model1,69
6lqr_10_J_SK_model1,16
6qpg_3_I_I_model1,10
3j3q_1_DG_3i_model1,8
7nap_12_L_Z_model1,92
6j4z_21_Y_h_model1,56
3j3y_1_MFA_9q_model1,8
3j3q_1_JR_91_model1,8
5ndv_8_HC_l6_model1,5
7x3t_4_H_H_model1,93
6zhx_3_C_C_model1,40
6nog_4_G_D_model1,56
3j3y_1_SMA_dw_model1,8
6hkt_3_Q_c_model1,86
7bte_1_B_C_model1,90
8p8m_23_W_LJ_model1,5
3j3y_1_LA_8x_model1,8
6la8_4_H_H_model1,56
7yne_1_C_C_model1,90
7v9k_3_K_U_model1,14
8ru0_1_D_D_model1,90
8spu_7_G_D_model1,56
8sn2_3_G_G_model1,14
3j3q_1_VOA_iR_model1,8
6ftx_4_H_H_model1,56
7ztc_1_B_B_model1,61
7at8_6_F_G_model1,70
3j3y_1_MI_9v_model1,8
7w3h_18_PA_R_model1,60
6g0l_3_C_C_model1,14
8evi_6_F_D_model1,56
7ota_1_C_C_model1,47
1k0t_1_A_A_model11,41
8bz1_24_BA_d_model1,93
8vg2_3_C_C_model1,14
3j3q_1_LG_V_model1,8
6slu_1_B_B_model1,8
1ppj_8_H_H_model1,46
1klv_1_A_A_model6,85
4b2t_8_P_z_model1,63
3h4e_1_D_D_model1,25
7pdz_3_F_L_model1,61
8p8n_3_C_QX_model1,62
3j3q_1_DKA_3r_model1,8
3j3q_1_WVA_jU_model1,8
4u4u_19_TC_c7_model1,0
7dgj_1_A_A_model1,88
7ak5_37_LA_l_model1,18
3j3y_1_AA_1_model1,8
7wbx_22_Z_h_model1,56
3j3y_1_SP_e0_model1,8
6r91_4_H_H_model1,56
7yu6_2_B_A_model1,21
8iah_5_K_A_model1,61
5t6r_29_CA_n_model1,74
6dtx_1_A_A_model1,9
8y7m_3_F_G_model1,10
7lyb_3_F_H_model1,56
4u4n_4_EC_s2_model1,87
5ubo_1_A_A_model1,90
3tu5_1_A_A_model1,90
5lez_13_AA_M_model1,33
3j3y_1_ZPA_n_model1,8
7bte_1_C_E_model1,90
3j3y_1_HBA_68_model1,8
8g6g_3_C_C_model1,40
8w9f_8_J_d_model1,79
6c4s_1_A_A_model1,78
1myf_1_A_A_model4,19
8dzp_2_B_B_model1,64
6zqm_3_G_G_model1,38
3h4e_1_H_H_model1,25
3j3q_1_IJA_7y_model1,8
8cg8_71_SB_m_model1,16
8sg9_9_I_Z_model1,75
7ea7_1_B_B_model1,85
6o1d_3_G_G_model1,14
5lf0_13_M_a_model1,33
5h4p_27_AA_Z_model1,45
3j3q_1_OX_cw_model1,8
5y0d_3_G_G_model1,86
3j3y_1_PB_bQ_model1,8
9azq_1_A_A_model1,90
3j3q_1_KN_9j_model1,8
4xzq_4_H_H_model1,56
8jhg_4_H_G_model1,14
7uqz_12_L_E_model1,5
3j3q_1_FLA_5Y_model1,8
5on6_71_SE_d1_model1,83
6l49_3_Y_Y_model1,14
5dge_11_LC_s9_model1,16
5lez_12_L_L_model1,92
7xx6_4_R_h_model1,56
8pw5_8_H_H_model1,96
6nrc_14_V_P_model1,35
8sn2_4_H_H_model1,56
3j3q_1_RW_fN_model1,8
4u56_64_LB_N8_model1,74
4j8x_4_D_D_model1,70
4u0d_1_G_G_model1,25
4lsn_1_A_A_model1,9
4u4q_24_YC_d2_model1,17
2nqb_4_E_C_model1,14
3j3q_1_FIA_5S_model1,8
4v6a_27_EC_DC_model1,11
3j3y_1_XNA_hX_model1,8
1p3f_5_F_D_model1,93
4wyb_1_I_I_model1,90
5gjq_7_IA_r_model1,69
4u51_53_CE_m7_model1,37
6ir9_21_U_c_model1,86
7utl_1_E_E_model1,90
3j3y_1_HN_6V_model1,8
8yv8_4_H_H_model1,56
7xvm_4_H_H_model1,56
5dnn_3_C_C_model1,14
6uzv_3_C_3_model1,41
1p3a_4_I_G_model1,49
7wu7_8_H_B_model1,13
3j3q_1_WL_j9_model1,8
3j3q_1_HRA_7O_model1,8
5lyb_61_KE_n5_model1,62
8sn0_4_D_D_model1,56
3j3q_1_EB_4O_model1,8
7x3w_4_H_H_model1,93
3j3q_1_CK_3_model1,8
3azi_4_H_H_model1,56
6cxj_1_C_C_model1,61
4e3j_1_A_A_model1,54
5vfr_25_MA_T_model1,33
3j3q_1_MRA_b6_model1,8
3j3y_1_XY_hm_model1,8
5fcj_64_LB_N8_model1,74
3j3q_1_KMA_9i_model1,8
8cbq_3_F_H_model1,70
4u56_15_PC_c3_model1,91
8vfy_3_C_C_model1,14
7w3i_19_S_r_model1,60
7k5x_3_G_G_model1,14
3j3q_1_GVA_6h_model1,8
7nrd_64_LB_LZ_model1,62
5t0j_13_M_R_model1,60
3j3y_1_GT_5y_model1,8
1zbb_6_N_d_model1,70
3nbp_1_A_A_model1,22
8ru0_1_A_A_model1,90
6jeo_3_MA_cC_model1,41
8sn3_3_C_C_model1,14
3j3q_1_ZP_lt_model1,8
3j3y_1_TE_eN_model1,8
5ley_12_L_L_model1,92
6yeo_1_C_C_model1,54
8d13_1_C_C_model1,90
3j3q_1_P_d0_model1,8
3drp_1_A_A_model1,22
8sn7_4_D_D_model1,56
8vfx_3_C_C_model1,14
8jz7_3_C_D_model1,64
6d8c_2_J_M_model1,90
8cbn_3_C_D_model1,70
7zpq_23_W_AR_model1,0
3j3q_1_ZUA_q_model1,8
3j3q_1_GF_6A_model1,8
3j3q_1_YS_l1_model1,8
2eb9_1_A_A_model1,19
3j3q_1_XL_jz_model1,8
5vqt_1_A_A_model1,9
2nss_1_A_A_model1,15
7ash_1_P_P_model1,8
7pff_4_H_R_model1,79
8jld_3_C_C_model1,86
3j3q_1_EMA_4l_model1,8
3j3y_1_MOA_I_model1,8
3j3q_1_OKA_cX_model1,8
5gjr_31_SA_t_model1,92
7xx6_3_M_a_model1,14
7pj1_1_A_A_model4,14
1tzy_2_B_B_model1,56
3j3q_1_ASA_1a_model1,8
6lqp_10_J_SK_model1,16
1k0t_1_A_A_model2,41
7pew_4_D_D_model1,79
8aaf_14_N_N_model1,74
7qxw_27_OA_o_model1,71
8gui_3_G_G_model1,14
7e2z_1_A_A_model1,64
4pkh_1_E_F_model1,90
6zhy_4_D_D_model1,80
5vtw_2_F_F_model1,59
1k0t_1_A_A_model25,41
3j3q_1_IPA_89_model1,8
4a0v_1_F_F_model1,66
3j3y_1_SO_dz_model1,8
3j3y_1_TU_er_model1,8
7v96_6_N_N_model1,56
8hfr_49_ZA_Zq_model1,45
5txo_1_A_A_model1,32
8oi8_1_D_D_model1,61
3j3q_1_FPA_5g_model1,8
7xfj_4_H_H_model1,93
3j3q_1_JIA_8l_model1,8
3w98_3_C_C_model1,86
3j3q_1_RJA_ez_model1,8
6ujz_1_A_A_model1,32
8ewc_8_H_BJ_model1,16
3j3q_1_APA_1U_model1,8
1kvm_1_B_B_model1,54
7pfv_4_H_H_model1,79
4r5p_1_B_C_model1,47
9ja0_1_A_A_model1,8
1hq3_2_F_F_model1,56
7w3g_19_S_s_model1,92
7dr2_3_IA_bC_model1,43
6vz4_3_G_G_model7,40
6rbe_11_K_N_model1,91
2rvq_1_A_C_model10,14
8f8t_1_D_D_model1,90
5mvy_1_S_S_model1,90
6fos_5_F_C_model1,43
3j3q_1_JI_8k_model1,8
3j3y_1_SR_e4_model1,8
3byh_1_A_A_model1,61
3j3y_1_CY_38_model1,8
8ca5_36_KA_l_model1,18
4v8t_24_X_X_model1,62
5lez_8_V_V_model1,71
8uee_1_A_F_model1,90
7z7i_1_E_E_model1,90
5t6n_2_B_B_model1,59
7vvu_6_J_S_model1,40
6yly_8_H_E_model1,5
6fai_32_FA_V_model1,83
8f8p_1_D_D_model1,90
5ndg_15_PC_c3_model1,91
3j34_1_P_b_model1,8
3j3q_1_RO_f7_model1,8
6nr9_4_D_D_model1,52
7ywx_21_U_D_model1,34
6kmx_3_L_bC_model1,41
3j3q_1_XHA_js_model1,8
6qnw_3_F_F_model1,10
1sqk_1_A_A_model1,90
1p3o_5_J_H_model1,93
6z6j_61_IB_LX_model1,62
3j3q_1_EC_4Q_model1,8
8u6c_1_A_A_model1,9
8cvt_15_O_O_model1,71
4u0d_1_F_F_model1,25
6i7o_63_KB_AR_model1,74
5nbm_2_C_C_model1,61
3j3q_1_XCA_ji_model1,8
6gqb_10_J_E_model1,5
3j3q_1_IO_86_model1,8
3j3y_1_HZ_6m_model1,8
4v7j_26_Z_BC_model1,11
6z6j_19_S_SN_model1,91
7lyc_8_L_G_model1,14
8ox1_3_C_C_model1,31
4kz7_1_A_A_model1,54
3j0s_1_F_F_model1,61
2v1k_1_A_A_model1,15
6slu_1_A_A_model1,8
3j3q_1_SWA_gD_model1,8
7fix_3_CA_C2_model1,41
3ffa_1_A_A_model1,94
6msk_33_GA_T_model1,33
7nvm_9_I_Z_model1,75
6kmw_3_C_aC_model1,41
3j3y_1_BZ_2Q_model1,8
5m32_13_AA_M_model1,33
8evh_3_G_G_model1,14
6snt_61_IB_aq_model1,45
1ga9_1_A_A_model1,54
8qkt_4_N_NNN_model1,56
3j3q_1_DVA_4C_model1,8
8han_3_G_G_model1,14
6r92_6_F_C_model1,86
6dpt_1_B_B_model1,54
3j3y_1_NDA_a4_model1,8
7u47_4_D_D_model1,34
5mva_1_P_P_model1,90
2xql_1_C_C_model1,14
6epe_12_L_5_model1,20
5mvy_1_R_R_model1,90
6vao_1_A_A_model1,90
3j8k_1_D_D_model1,90
3j3y_1_QKA_cR_model1,8
3rj6_1_A_A_model1,88
8cku_13_M_B_model1,37
6msh_28_BA_O_model1,71
7va4_6_N_V_model1,56
7q08_69_QB_X_model1,4
3j3q_1_RGA_et_model1,8
8h1t_4_H_H_model1,56
8iht_4_H_H_model1,70
7x3t_3_R_Q_model1,40
7x7y_3_C_D_model1,52
3j3q_1_NO_bp_model1,8
3x1t_5_F_D_model1,56
3j3q_1_JT_95_model1,8
8x1c_1_A_A_model1,31
6ika_1_A_A_model1,32
3j3y_1_QI_cM_model1,8
1m1a_5_F_D_model1,70
3j3y_1_AOA_1S_model1,8
6vec_1_E_E_model1,90
9ja0_1_I_I_model1,8
7xfn_4_D_D_model1,93
3j3q_1_SBA_fY_model1,8
5tsx_1_H_H_model1,25
3j3q_1_VA_hz_model1,8
8iah_5_M_C_model1,61
5i4l_4_EC_s2_model1,87
3j3q_1_MWA_bG_model1,8
8ud9_11_Y_Y_model1,69
8f22_1_F_F_model1,25
8v28_4_D_D_model1,56
1p3i_5_J_H_model1,93
7v9k_3_O_Y_model1,14
6d8c_2_B_H_model1,90
1hmv_1_E_E_model1,32
7xvl_4_LA_X_model1,56
6s05_20_T_U_model1,37
3j3q_1_LSA_aJ_model1,8
8ott_4_H_H_model1,56
6upl_3_G_K_model1,31
7pvt_1_A_A_model1,78
8r9n_1_A_A_model1,15
2y83_1_D_R_model1,90
7u0g_3_C_C_model1,14
4u56_11_LC_s9_model1,16
3j3q_1_IY_8Q_model1,8
7r3k_3_C_C_model1,43
6kxv_4_H_H_model1,56
7kbe_4_H_H_model1,93
3j3q_1_TJ_gc_model1,8
7bv4_1_G_G_model1,85
7qya_31_EA_S_model1,92
3j3q_1_HCA_6v_model1,8
3j3q_1_OP_cg_model1,8
6lml_1_A_A_model1,64
7r48_37_LA_l_model1,81
4u3u_53_CE_m7_model1,37
8shq_3_K_a_model1,7
5azr_1_A_A_model1,15
8etv_4_D_D_model1,80
7e9g_2_C_A_model1,64
8u14_3_C_D_model1,56
5obm_59_GB_C3_model1,91
2in4_1_A_A_model1,15
6hhq_69_SE_d1_model1,83
4u4z_11_K_S9_model1,16
8ti3_1_E_E_model1,61
3j3q_1_DI_3m_model1,8
6a5r_19_W_h_model1,56
3j3q_1_HD_6w_model1,8
2a41_1_A_A_model1,90
6upv_2_B_A_model1,90
7top_29_CA_AL27_model1,45
6c0n_1_A_A_model1,9
3j3q_1_KLA_9g_model1,8
3j3q_1_DGA_3j_model1,8
5ib8_28_BA_71_model1,6
6msk_28_PA_o_model1,71
2v1j_1_A_A_model1,15
4xuj_4_H_H_model1,70
4u3n_4_D_S2_model1,87
3j3q_1_JS_93_model1,8
3j3q_1_RNA_f6_model1,8
4u4r_23_XC_d1_model1,83
6msj_31_SA_r_model1,60
5i9e_2_B_B_model1,61
8grq_3_G_G_model1,14
8xzj_2_B_A_model1,64
9azp_1_D_D_model1,90
8j6j_1_A_A_model1,64
7mpj_63_KB_AZ_model1,45
8xvt_6_K_K_model1,61
5t0g_9_I_O_model1,71
7f9o_3_C_C_model1,43
4uny_2_B_B_model1,51
5gjq_13_M_g_model1,33
3j3y_1_YLA_iB_model1,8
6smu_1_D_D_model1,8
6l4a_3_U_U_model1,86
3j3y_1_DM_3Z_model1,8
7z7h_1_F_E_model1,90
6ke9_3_C_C_model1,14
8f8p_1_C_C_model1,90
3j3q_1_SXA_gF_model1,8
3j3q_1_PNA_dS_model1,8
8rv2_1_D_D_model1,90
7tz6_8_H_H_model1,46
7zsb_34_LA_h_model1,70
8d16_1_F_F_model1,90
7dgl_1_B_B_model1,88
3j3q_1_AE_17_model1,8
4u0d_1_D_D_model1,25
5xrt_2_H_H_model1,51
5lf4_10_X_X_model1,69
5lez_13_M_a_model1,33
6n8k_37_KA_X_model1,62
5fcj_53_AB_M7_model1,37
7ccq_3_C_C_model1,14
6t7t_14_N_SJ_model1,16
7rb9_1_C_B_model1,90
8c4e_1_H_H_model1,90
8ybk_4_D_D_model1,56
8qyo_10_X_X_model1,69
3j3q_1_JSA_94_model1,8
5tbw_70_JD_W_model1,83
5utb_1_A_A_model1,88
2pu4_1_B_B_model1,54
4u4o_19_S_C7_model1,0
4v5j_37_LA_BC_model1,11
7snq_1_C_C_model1,25
7zi4_9_N_K_model1,14
8k9k_3_C_A_model1,94
2ode_1_C_C_model1,94
4k43_1_B_B_model1,90
5cpi_4_H_H_model1,56
7w3g_15_O_o_model1,71
2vcp_1_B_B_model1,90
5b2j_4_H_H_model1,56
8vfz_7_L_H_model1,56
3j3q_1_KR_9r_model1,8
5zf0_3_MA_C4_model1,41
3j3y_1_BCA_1o_model1,8
8cbj_23_W_N_model1,91
3j3y_1_EQ_4Q_model1,8
3j3y_1_MEA_9o_model1,8
6zfs_8_H_H_model1,46
4u3n_24_X_D2_model1,17
2frj_1_A_X_model1,15
8k9l_3_C_A_model1,94
7w3f_17_Q_q_model1,69
6bkq_2_F_F_model1,59
8qyo_12_L_L_model1,92
8oid_1_D_D_model1,61
7xzy_3_G_G_model1,86
5t0c_27_GB_BO_model1,71
8q5i_59_GB_O_model1,16
3j3q_1_SS_g4_model1,8
7wz3_7_M_Q_model1,35
8f8r_1_A_A_model1,90
8i9u_8_H_H_model1,35
6bht_1_F_F_model1,25
6t7a_4_D_D_model1,79
8h0v_19_W_h_model1,56
5mvy_1_I_I_model1,90
8bqx_63_KB_AH_model1,62
5obm_28_BA_N7_model1,45
4pam_1_A_A_model1,94
4wym_1_H_H_model1,25
5i4l_24_YC_d2_model1,17
6ryr_4_H_H_model1,80
6djo_1_C_C_model1,90
3j3q_1_BIA_26_model1,8
4u52_4_EC_s2_model1,87
4z5t_3_C_C_model1,86
6n8j_39_MA_X_model1,62
4j8u_3_G_G_model1,14
6y5i_2_D_F_model1,53
3j3q_1_EA_4M_model1,8
7cow_5_Q_Q_model1,14
6nra_4_L_L_model1,52
5mei_51_RC_D_model1,87
1k0t_1_A_A_model14,41
4j8w_4_D_D_model1,70
1klv_1_A_A_model14,85
3j3q_1_AV_1f_model1,8
3j3q_1_UD_hF_model1,8
7nhx_3_C_C_model1,84
8cdr_37_KA_L_model1,45
8sn5_4_D_D_model1,56
6haw_8_H_H_model1,46
6g0l_5_G_G_model1,49
1pp9_8_H_H_model1,46
7v9j_4_X_Z_model1,56
3j3y_1_XHA_hL_model1,8
3b63_5_E_E_model1,90
3j3y_1_JK_7q_model1,8
7scz_6_F_D_model1,56
3j3q_1_NHA_bc_model1,8
7pj1_1_A_A_model10,14
5xf5_4_H_H_model1,56
3gvb_1_A_A_model1,54
3j3y_1_XB_h8_model1,8
3w96_3_C_C_model1,14
6nra_6_N_N_model1,75
7wto_7_G_SJ_model1,16
4u51_23_XC_d1_model1,83
3j6x_49_WA_S2_model1,87
7x0a_1_A_A_model1,7
1ijj_1_B_B_model1,90
8ihl_3_G_G_model1,86
3j3q_1_OQA_cj_model1,8
7qsk_37_LA_l_model1,81
7lxv_8_H_H_model1,71
6av9_1_C_C_model1,90
8q3m_3_C_CCC_model1,14
3j3y_1_JO_7y_model1,8
2nzd_6_J_H_model1,70
8svf_3_C_C_model1,49
7l0s_3_C_A_model1,21
3j3q_1_SO_fx_model1,8
6ryr_3_C_C_model1,40
5ce3_1_C_C_model1,61
6a5u_18_R_c_model1,86
5gup_51_LB_Ab_model1,96
7wz3_7_N_q_model1,35
7utl_1_I_I_model1,90
3j3y_1_PF_bY_model1,8
3j3y_1_QQ_cc_model1,8
1ep4_1_A_A_model1,22
8uex_37_LA_1l_model1,18
6seg_3_G_G_model1,14
6ipu_3_G_G_model1,14
1klv_1_A_A_model2,85
6la2_4_R_h_model1,56
7x3u_1_A_A_model1,7
3j34_1_LA_U_model1,8
7xfh_4_H_H_model1,93
8sg8_9_Q_z_model1,75
3j3y_1_E_3u_model1,8
8d13_1_A_A_model1,90
3j3q_1_HJA_78_model1,8
3j3y_1_PH_bc_model1,8
8thu_4_H_H_model1,80
3lue_1_H_H_model1,61
8v30_1_D_D_model1,61
4z5t_4_H_H_model1,56
1pmb_1_A_A_model1,88
8evt_12_L_BV_model1,83
5mc6_54_CB_AN_model1,45
6t7i_41_OA_LE_model1,2
8shg_2_B_A_model1,7
6c0f_17_Q_P_model1,37
6y5d_4_H_H_model1,79
4pwd_1_C_C_model1,47
8v26_3_C_C_model1,14
6wjd_28_PA_o_model1,71
8str_1_A_A_model1,32
4uo9_2_B_B_model1,51
6tu3_12_S_Z_model1,20
8d17_1_E_E_model1,90
5ob1_1_A_A_model1,48
3j34_1_AA_6_model1,8
7zw0_65_NB_La_model1,62
8vg0_6_F_D_model1,56
8d16_1_E_E_model1,90
3j3y_1_TS_ep_model1,8
5cp6_5_I_G_model1,14
7bwd_3_H_G_model1,14
4a0v_1_G_G_model1,66
8c4e_1_E_E_model1,90
3j3q_1_VJA_iH_model1,8
8cg8_37_KA_L_model1,45
6vz4_4_H_H_model10,56
8cvt_17_QA_q_model1,69
8y38_10_J_F_model1,27
7crr_4_D_D_model1,70
7v5m_14_BA_N_model1,33
3x1v_4_E_C_model1,14
3v6d_1_C_C_model1,47
3j3y_1_YNA_iF_model1,8
4h0b_1_A_A_model1,88
6iug_1_C_C_model1,61
8v27_3_C_C_model1,14
5gse_4_H_H_model1,56
7d20_4_K_H_model1,56
8tqp_1_L_L_model1,25
6kln_1_A_A_model1,90
5vfr_25_Y_t_model1,33
6gqv_69_QB_AL_model1,83
7peu_4_Y_h_model1,79
3j3q_1_XW_kK_model1,8
7w3a_15_O_o_model1,71
8szi_1_A_C_model1,94
1sqq_8_H_H_model1,46
7qxw_32_TA_t_model1,33
8pep_4_D_D_model1,70
3j3q_1_NI_bd_model1,8
6pww_7_J_N_model1,80
3j3y_1_EZ_4c_model1,8
5gxq_3_C_C_model1,86
5it7_26_Z_XX_model1,26
6y9w_1_J_d_model1,8
3j3y_1_PQA_bv_model1,8
6ir9_21_Y_g_model1,86
8agu_13_M_M_model1,45
8ra5_1_A_A_model1,15
8evp_10_J_BN_model1,91
1w0j_3_G_G_model1,38
9fgq_4_E_C_model1,14
6iro_5_E_D_model1,70
6nrb_8_P_P_model1,35
3j3y_1_YG_i0_model1,8
8pkm_1_A_A_model1,64
5z30_4_H_H_model1,56
7uxf_1_F_F_model1,90
7qy7_32_FA_T_model1,33
5tga_15_PC_c3_model1,91
8d14_1_C_C_model1,90
3j34_1_BA_A_model1,8
6px3_4_H_H_model1,80
6x5a_4_D_D_model1,34
7ak6_37_LA_l_model1,18
3j3q_1_HIA_76_model1,8
3grj_1_A_A_model1,54
6y9v_1_J_d_model1,8
4v5q_38_MA_BC_model1,11
7pex_4_D_d_model1,79
4ld9_4_D_D_model1,93
7whg_1_A_A_model1,90
3j3y_1_NK_aH_model1,8
5vfq_14_N_t_model1,33
7k60_3_C_C_model1,14
8tqp_1_F_F_model1,25
7nvo_6_O_a_model1,7
8cdr_82_DC_x_model1,83
3j3y_1_O_af_model1,8
7xvl_4_N_b_model1,56
1myh_1_A_A_model1,88
5i11_1_A_A_model1,48
6tu3_13_M_M_model1,28
7w3i_20_HA_S_model1,92
5dgf_61_IB_N5_model1,62
7xnp_4_D_D_model1,93
3j3y_1_YKA_i9_model1,8
2nzd_6_F_D_model1,70
8ud9_9_W_W_model1,71
3j3y_1_YZ_iV_model1,8
5cn7_1_A_A_model1,15
7mpi_61_IB_AX_model1,62
7yyh_3_G_G_model1,31
5xf6_3_C_C_model1,14
3j3q_1_NRA_bw_model1,8
1mqn_2_B_B_model1,51
7zs9_34_HA_d_model1,70
3j3q_1_VT_ia_model1,8
6zqc_54_FB_DJ_model1,16
3j3q_1_XMA_k1_model1,8
7xpx_4_D_D_model1,70
8yvp_9_M_a_model1,29
7zuw_63_KB_BY_model1,45
7s0f_3_C_A_model1,94
3j3q_1_RJ_ey_model1,8
5jut_21_U_U_model1,37
8off_3_C_Ba_model1,34
8jt6_1_A_A_model1,64
3j3y_1_CPA_2x_model1,8
3j3q_1_TY_h5_model1,8
5fcj_15_O_C3_model1,91
6yn1_1_JA_P_model1,14
7kc1_2_J_I_model1,51
3j3q_1_SJ_fn_model1,8
4b1u_1_A_B_model1,90
5xf3_3_C_C_model1,14
7nep_1_C_C_model1,90
5lyb_23_W_D1_model1,83
3j3y_1_UGA_fA_model1,8
6fq5_4_D_D_model1,56
3j3q_1_BMA_2E_model1,8
3j3y_1_ELA_4H_model1,8
5t6r_26_Z_k_model1,62
5xf6_3_G_G_model1,14
6yp9_1_A_A_model1,90
5on6_63_KE_c3_model1,91
3o62_3_G_G_model1,14
5jlf_1_E_E_model1,90
3j3q_1_OUA_cr_model1,8
8osj_4_H_H_model1,56
4qvi_1_A_A_model1,6
7t2h_1_A_A_model1,21
7qxp_30_DA_R_model1,60
6rhz_7_G_C_model1,43
7pdz_3_H_O_model1,61
8civ_64_LB_f_model1,87
3mmv_1_A_A_model1,61
3j3q_1_RIA_ex_model1,8
4r3o_13_M_M_model1,92
3j3y_1_SQA_e3_model1,8
7zpq_15_O_AJ_model1,16
8hal_3_G_G_model1,14
3wkj_4_H_H_model1,56
5hgl_1_C_C_model1,25
6skm_1_A_A_model1,8
8x19_1_A_A_model1,31
3wfu_1_A_A_model1,15
1myf_1_A_A_model8,19
3j3y_1_TLA_ec_model1,8
6n4f_2_H_H_model1,51
7w3i_18_FA_Q_model1,69
7k5y_3_G_G_model1,14
8sgc_4_D_D_model1,52
6slq_1_C_C_model1,8
7qxx_27_AA_O_model1,71
7y8r_3_C_C_model1,31
6fo2_8_R_U_model1,46
7pj1_1_A_A_model16,14
7ccr_3_G_G_model1,14
8jhg_5_E_D_model1,56
6e5b_12_L_L_model1,92
7ttn_7_G_G_model1,7
3j3q_1_AKA_1K_model1,8
8v25_3_G_G_model1,14
3kwq_4_H_H_model1,56
1gg2_1_A_A_model1,94
7bt7_1_B_B_model1,90
3j3q_1_NAA_bO_model1,8
3j3y_1_IU_7P_model1,8
3j3y_1_ORA_bE_model1,8
6kdk_1_D_C_model1,32
3j77_6_F_L6_model1,5
3j3q_1_AYA_1m_model1,8
3j3q_1_PXA_dm_model1,8
5lf1_12_L_L_model1,92
7w1t_26_AA_c_model1,18
6cex_2_F_F_model1,59
1o18_4_BA_2_model1,90
6sv4_63_PH_zR_model1,74
5gjr_29_CA_d_model1,69
7v9j_3_O_Q_model1,14
6anu_1_C_C_model1,61
7mpi_23_W_BW_model1,17
3j3y_1_KH_8S_model1,8
4u50_11_LC_s9_model1,16
6hhq_70_TE_d2_model1,17
3j3y_1_IY_7T_model1,8
3j3y_1_LT_9X_model1,8
5j8b_3_C_C_model1,6
3rj6_1_B_B_model1,88
8ccs_32_FA_J_model1,62
3j3y_1_IC_6s_model1,8
6kiz_4_H_H_model1,56
1o1a_4_DA_4_model1,90
3j3y_1_KEA_8N_model1,8
3j3q_1_FX_5v_model1,8
7w38_17_Q_r_model1,60
6y5g_2_B_B_model1,53
3j3q_1_CV_3L_model1,8
4u0b_1_G_G_model1,25
3j3q_1_HE_6y_model1,8
7vz4_4_D_D_model1,56
3j3y_1_SDA_de_model1,8
4u4z_4_EC_s2_model1,87
7pmh_3_C_C_model1,90
7w3f_20_QA_T_model1,33
4u6f_61_JE_n5_model1,62
4fqr_2_V_V_model1,59
8cg8_78_ZB_t_model1,0
6qpf_3_I_I_model1,10
6t90_4_H_H_model1,56
3j3q_1_PE_d9_model1,8
4u3u_63_ME_n7_model1,45
8hfr_35_LA_Xc_model1,62
5ypu_1_A_A_model1,90
7w4n_26_AA_c_model1,18
8yvg_9_I_X_model1,28
7v33_26_AA_c_model1,18
3j3y_1_QHA_cL_model1,8
3j3q_1_KD_9P_model1,8
7xfh_3_G_G_model1,49
6bmg_1_B_B_model1,88
6om3_4_H_H_model1,70
7xzz_3_C_C_model1,86
3j3y_1_TH_eT_model1,8
3j3y_1_IIA_74_model1,8
6l4a_4_H_H_model1,56
7f4v_3_C_aC_model1,43
6zno_2_B_H_model1,61
8jh4_18_R_c_model1,14
7x3j_3_C_D_model1,52
6t4q_50_XA_LP_model1,37
5mc6_48_WA_AH_model1,62
6uc0_1_F_F_model1,90
3j3q_1_IM_82_model1,8
3j3q_1_TS_gu_model1,8
5on6_72_MD_X_model1,17
2xnd_3_G_G_model1,38
3jct_26_Z_Z_model1,45
4a13_1_M_M_model1,66
4lpi_1_A_A_model1,88
6uc4_1_I_J_model1,90
6hoh_1_A_A_model1,73
4zux_3_G_G_model1,40
8ru0_1_C_C_model1,90
7l0p_3_C_A_model1,21
8q5i_68_PB_X_model1,4
3azl_4_D_D_model1,56
5mei_62_CD_O_model1,91
3j34_1_L_T_model1,8
8glv_86_YBA_Mk_model1,61
3j3y_1_PCA_bT_model1,8
3j3y_1_YFA_i_model1,8
5le5_10_X_X_model1,69
3j3q_1_WBA_ir_model1,8
6vec_1_K_K_model1,90
2opr_1_A_A_model1,32
3afa_4_D_D_model1,56
3j3q_1_WHA_j2_model1,8
3j3y_1_YP_iI_model1,8
8jne_4_D_D_model1,56
1klv_1_A_A_model8,85
7dgm_1_A_A_model1,88
3j3y_1_IBA_6r_model1,8
8bjq_9_I_LE_model1,2
6l49_4_D_D_model1,56
8v84_31_EA_a_model1,55
3j3y_1_WE_gW_model1,8
3j3y_1_OFA_ar_model1,8
7y64_1_A_A_model1,21
3j3q_1_PBA_d4_model1,8
8dmx_1_D_D_model1,90
7nan_8_H_H_model1,71
